,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_hour,pickup_day
766,E198E8F9086B386D51ACCE7A66DA7D8C,2867D4AF2AC15A048108DE55A5B4F199,VTS,1,,2013-01-13 10:42:00,2013-01-13 10:53:00,1,660,2.5,-73.98853299999999,40.779072,-73.95713,40.780440999999996,10,Sunday
767,7989C2AB3F345F4AB54D3CF1E0480D67,53BD22B9FE8C6DFA4FF593102A599F3A,VTS,1,,2013-01-13 10:41:00,2013-01-13 10:53:00,1,720,2.76,-74.015465,40.711128,-73.998177,40.736195,10,Sunday
768,67651B7D17DF408749E8475B12A22EB8,21D086F9F8A40D99A834C253B05DD6D4,VTS,1,,2013-01-13 10:43:00,2013-01-13 10:52:00,1,540,1.88,-73.99765,40.75658,-73.973663,40.75951,10,Sunday
769,9BB934828EB711E57642DB7674A8264A,E87D982182F6490E3A70ED132BB6F5BF,VTS,1,,2013-01-13 10:47:00,2013-01-13 10:52:00,1,300,0.86,-74.008995,40.730785,-73.999115,40.726589000000004,10,Sunday
770,69AAA9E6753311E71926AA25F92E4820,BF1CBF906E9B571758591912A489FF5C,VTS,1,,2013-01-13 10:44:00,2013-01-13 10:49:00,1,300,1.47,-73.95094300000001,40.786064,-73.955383,40.772873,10,Sunday
771,E198E8F9086B386D51ACCE7A66DA7D8C,2867D4AF2AC15A048108DE55A5B4F199,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:26:00,3,120,0.53,-73.989517,40.772701,-73.985184,40.778309,10,Sunday
772,0200040947E2B1D081AF8F007C161F04,98C744891B55EA726AB9B31D4656AAD0,VTS,1,,2013-01-13 10:14:00,2013-01-13 10:27:00,5,780,8.12,-73.8731,40.773911,-73.870476,40.702816,10,Sunday
773,F2514E0470A1C9A4719141CA9F98405F,EA7E87D1D74058EFACD4BFE35840B5E6,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:27:00,1,120,0.52,-73.950424,40.777473,-73.95018,40.771683,10,Sunday
774,9786E56B89705E96F375715B844D2336,7DC1B0AE8005785D16DC3A1708002BF0,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:27:00,1,300,2.04,-73.991821,40.739506,-73.978889,40.761955,10,Sunday
775,15D1318EA014FD9A96B258E08E82F455,8528C0116910CADD8E9CE558C9492CF8,VTS,1,,2013-01-13 10:21:00,2013-01-13 10:30:00,2,540,2.75,-73.981697,40.749386,-73.958771,40.783424,10,Sunday
776,07E26E11432B8E54F5C40CC091CECC31,2C4349D6A00C5CC6AF434CE5605893BE,VTS,1,,2013-01-13 10:14:00,2013-01-13 10:26:00,1,720,1.47,-74.012764,40.702171,-73.998886,40.7145,10,Sunday
777,00790C7BAD30B7A9E09689A13ED90042,F532BF602E32383CEF320E3E569536D2,VTS,1,,2013-01-13 10:13:00,2013-01-13 10:27:00,6,840,3.33,-73.957222,40.780735,-73.991043,40.750690000000006,10,Sunday
778,7B203E9D4AB2A49EDD3008F5DCEB537F,1CD4CEA1F34B92F4B8F2CE64EBD987E9,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:26:00,1,240,0.72,-73.972916,40.756645,-73.96713299999999,40.760658,10,Sunday
779,E1135D08FFD52E25982AA1BE88BDFD9B,C75FFA9C631438E164CB843F364FEA68,VTS,1,,2013-01-13 10:18:00,2013-01-13 10:27:00,1,540,2.13,-73.95881700000001,40.774544,-73.983795,40.760723,10,Sunday
780,8AD5419416F6FC11C7FEE88157D780DB,5A67B20C46454475C8952E07FBFDA5D5,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:26:00,6,360,1.32,-73.9869,40.761265,-73.999969,40.758701,10,Sunday
781,F1C9999513AF3506F13F6FB7AF823720,2D8B2120FDFD9CE42A451660C2C5B5C3,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:24:00,1,60,0.63,-73.95121,40.778755,-73.953461,40.772705,10,Sunday
782,479D0A450FE2536023A99C619635D570,59707874C033BC0F4B0D21BB83CBDF97,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:31:00,1,240,0.48,-73.980446,40.770222,-73.984764,40.767792,10,Sunday
783,659E458DAB4994068BDE5379AA02B621,F5DD325D1D22596FAF60826FF2B0EDE4,VTS,1,,2013-01-13 10:05:00,2013-01-13 10:30:00,6,1500,11.88,-73.873085,40.773933,-73.999748,40.7589,10,Sunday
784,2661F8B55002CBF46155A9BB67C9358C,468CE9BA04EF53BE47F6F2FE3240C2C7,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:30:00,1,120,0.44,-73.958832,40.768654,-73.96127299999999,40.765217,10,Sunday
785,9B375E774BDAA8CC45CE6F3BF072C1E2,B39779EB8E6BFB913F784D874796BAB6,VTS,1,,2013-01-13 10:29:00,2013-01-13 10:33:00,2,240,1.35,-73.966942,40.78434,-73.95416999999999,40.784031,10,Sunday
786,1F1AB2B5CE2AEDBEC2683B802E123EDE,C9EED115645CF474C002966CEBCA6449,VTS,1,,2013-01-13 10:15:00,2013-01-13 10:28:00,4,780,9.34,-73.98808299999999,40.718903000000005,-73.87033100000001,40.772781,10,Sunday
787,570BEC6BE89198DB9643A0AAA144C434,7C2735772B199BF5F1CE476DEDB7070C,VTS,1,,2013-01-13 10:48:00,2013-01-13 10:53:00,1,300,0.9,-73.981377,40.780914,-73.97435,40.790668,10,Sunday
788,9C18C2A149BDA5553ED49CE75673231A,CBC7C30DDC84A66100B73CEC43716ABE,VTS,1,,2013-01-13 10:51:00,2013-01-13 10:53:00,1,120,0.47,-74.002563,40.728396999999994,-73.999786,40.734509,10,Sunday
789,54323A8C12BA639E9C5CA3470D4CB43C,96D6FD5033A4E3AFE7D1E3F9CBD534F5,VTS,1,,2013-01-13 10:46:00,2013-01-13 10:54:00,1,480,1.34,-73.955772,40.764229,-73.972527,40.760887,10,Sunday
790,E12B76291A4DF127D45655362C618FA8,CEC4354EEA3FE515440FF6181B66BDF2,VTS,1,,2013-01-13 10:13:00,2013-01-13 10:26:00,6,780,4.96,-74.009636,40.706707,-73.997681,40.749474,10,Sunday
791,C7CD5A324582EFE8885A3B2B02124B3F,E6F9246DEBE2F6DEC13428328614C702,VTS,1,,2013-01-13 09:59:00,2013-01-13 10:26:00,1,1620,12.71,-73.777573,40.644794,-73.833984,40.666252,9,Sunday
792,F6BD3BC7A18920DB6F0F4829B36D8326,64933469AC0BAF284C47D49162B56F68,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:30:00,1,360,1.52,-73.973244,40.756813,-73.991371,40.751389,10,Sunday
793,FB12D4C528DA587A7F9B894003694B51,92C0F7085F267DD8D1C9DF3DDC76A301,VTS,1,,2013-01-13 10:06:00,2013-01-13 10:25:00,5,1140,9.83,-74.014923,40.716454,-73.989098,40.691272999999995,10,Sunday
794,34346632EF1C766560C2A2268B85E0C7,B29D0590C34A2978FA87A7F3F14A8B1E,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:28:00,4,120,0.39,-73.97721899999999,40.787727000000004,-73.973206,40.785213,10,Sunday
795,F348F7C09A6714907CE561F28317595E,D7C8ED1847466A01BE4717CE9534EB86,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:29:00,1,180,0.98,-73.96619399999999,40.764648,-73.962349,40.775951,10,Sunday
796,9DA4949196FD93E20A63C67B1916F38D,892EDE6F6AAB9C18FC75A50A684F65F8,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:27:00,1,420,1.29,-73.963356,40.777397,-73.945747,40.773556,10,Sunday
797,0F361B5BC38B462C0C1D4CDBB64E1324,D27372F8A8F447C6AE93450E9825DD7B,VTS,1,,2013-01-13 09:54:00,2013-01-13 10:25:00,5,1860,7.11,-73.931435,40.703655,-74.00565300000001,40.709267,9,Sunday
798,27A66351B6F3872FBF696EB66FFB983C,57EBFBD2EB8E56FA92E5BF2FFB3D29AC,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:27:00,3,420,2.02,-73.988167,40.759621,-74.005234,40.740227000000004,10,Sunday
799,809F31F879FFB68E293EE07A0B96BA1C,D37C8C3EB0E10A197FC748247295A6EF,VTS,1,,2013-01-13 13:34:00,2013-01-13 14:01:00,1,1620,20.25,-73.776772,40.645103000000006,-73.888062,40.860012,13,Sunday
800,7E94181F851247ACE580CA73F8641E39,AC433CD9F60ED257513ED366F3025E8A,VTS,1,,2013-01-13 10:14:00,2013-01-13 10:25:00,1,660,2.46,-73.958023,40.779423,-73.984787,40.770286999999996,10,Sunday
801,69F42CD1BA72F0F090E85F299C7B6301,65BABDDBC94F4C1AA996FA693E4D4F57,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:28:00,1,720,2.17,-73.99284399999999,40.713799,-74.001717,40.733776,10,Sunday
802,D6B8D56A5D40E146B8D997FE746D7992,972D3BFAA5DE759A2733240121975168,VTS,2,,2013-01-13 09:57:00,2013-01-13 10:27:00,1,1800,17.61,-73.78878,40.645191,-73.992699,40.756935,9,Sunday
803,8D8BCB635B9DD8552169EF724F8B31BF,CED64F99A0EB4DB33F2853F2A8A6CEF5,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:31:00,1,660,1.77,-73.977867,40.751862,-73.988167,40.749813,10,Sunday
804,85B6168FC88F4914E4741015B1678BF4,8766DED49EB24740ED9EAC23A5C01C26,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:30:00,1,420,0.88,-74.003433,40.710879999999996,-73.994377,40.719257,10,Sunday
805,226AD0C39152736E948B331B86E65DF3,0C3B96194DF3343EC02F52D5B679F243,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:32:00,1,420,1.49,-73.979866,40.784031,-73.957916,40.77454,10,Sunday
806,6FCE52FA1DFCF8BA126B02481A651FC9,DA69DB0526CDD2DD77C6C6F723730718,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:30:00,1,300,0.69,-74.00455500000001,40.721527,-74.000427,40.727318,10,Sunday
807,BE54A97ED1F5798C5464F9473F309281,867E6DF1BE87499428ED3297E00071E4,VTS,2,,2013-01-13 10:00:00,2013-01-13 10:31:00,1,1860,17.88,-73.984787,40.773952,-73.795197,40.644566,10,Sunday
808,C7FB13304152D41314039EE89B03CFE6,FA83F760E13AEE7A47055315AD3EB5AC,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:33:00,1,420,0.87,-73.990585,40.756676,-73.977554,40.752724,10,Sunday
809,A7092BF3AC309FD7F2DE0A48518AA9A9,A169B687A86BDE3FE5A8B23AA0AF220F,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:31:00,1,240,1.31,-73.977036,40.764637,-73.98628199999999,40.757335999999995,10,Sunday
810,4DC8AF4D7A35AA2B79F562CE97BD7EF2,45F0E5B56CC6D143477F3F70624C1BE3,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:31:00,1,420,2.22,-73.971001,40.754841,-73.956406,40.775878999999996,10,Sunday
811,B6D017202CE202513CF36122074E2526,5B0DE4A6377771F8E1DD1D6856876AB5,VTS,1,,2013-01-13 10:21:00,2013-01-13 10:32:00,5,660,1.95,-73.949554,40.772636,-73.974251,40.778622,10,Sunday
812,9FE6F16E40464555E762BEDD5C6B3912,DC1B98F6A5516C1C056CD1B5F9173F23,VTS,1,,2013-01-13 10:18:00,2013-01-13 10:30:00,5,720,2.53,-73.98571,40.723183,-73.977776,40.751556,10,Sunday
813,3541D0677EEEA07B67E645E12F04F517,0D6AA3950920C855151DA03077356A6E,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:45:00,1,120,1.25,-73.964699,40.755882,-73.95523100000001,40.768738,4,Sunday
814,6F43262CC0C66F560B4D6AF14F4F16E2,2DB0A594ED38674DBF3CA53B2C1991DC,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:42:00,2,540,2.06,-73.986305,40.730335,-73.986305,40.730335,4,Sunday
815,059A0953850A7AB184964FA36C1B0C6B,5C47BD038AFA648A8DE1968A86A06A81,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:48:00,1,1020,6.12,-74.003899,40.725525,-73.924561,40.693142,4,Sunday
816,C355BD433805B56A9D96AA0F205E2CE3,EDA1917FE493DC0A672ACE319448B150,VTS,1,,2013-01-13 04:27:00,2013-01-13 04:44:00,1,1020,5.43,-73.985275,40.773334999999996,-73.92009,40.739371999999996,4,Sunday
817,3C53F252CAFA1D436C2A8DEABC725B71,6CF2655FF9918293FA915F1C8C741C86,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:44:00,5,600,2.63,-73.991959,40.726227,-73.956467,40.708767,4,Sunday
818,803374A58877CF5F2519B6127D5C9B6E,946D253FD81B048754291AEABFB0EFB9,VTS,1,,2013-01-13 04:35:00,2013-01-13 04:44:00,5,540,1.92,-73.99143199999999,40.725353000000005,-74.005875,40.70755,4,Sunday
819,BCEB2F048FCA6F2DB11E275E6B892E15,F8D7A6374775B17B1C901980F3870800,VTS,1,,2013-01-13 04:27:00,2013-01-13 04:45:00,1,1080,8.09,-73.94054399999999,40.712021,-73.928574,40.758049,4,Sunday
820,B35408034074E9A6C2A36C9924B9970D,BEC5313B9E39221FA5ED6857B98E8B00,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:40:00,1,480,3.74,-73.996063,40.759121,-74.012421,40.719482,4,Sunday
821,F0AD54C49111DA6D8C2262BF67E28B53,9082DC60C5475758160C382E71685F08,VTS,1,,2013-01-13 04:28:00,2013-01-13 04:46:00,1,1080,4.68,-73.924706,40.74411,-73.855179,40.752762,4,Sunday
822,9D256AAB27E676C8A9BD5651606D44A4,99F40DA651BE5C049001F1A2431B45A1,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:46:00,5,360,1.82,-74.005287,40.739983,-74.004974,40.716496,4,Sunday
823,F5B5E83EF52481B2BAD92B1CD8FA9EC7,954CC9AEAAC07A63EA6D12A7868499F8,VTS,1,,2013-01-13 04:15:00,2013-01-13 04:43:00,1,1680,5.56,-73.990723,40.745495,-73.992676,40.729912,4,Sunday
824,C5C6CF191865C881DF126225D3E0A0DD,0C33991131A6062E19E750E056EBE053,VTS,1,,2013-01-13 04:27:00,2013-01-13 04:42:00,1,900,4.33,-73.992981,40.729874,-73.98207099999999,40.769718,4,Sunday
825,ACBED2EC7C4E0B57925ECEF3C7B2CE5F,842D8A1D0E4BC537DA08D473A1C1A43A,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,2,360,1.9,-73.980438,40.730492,-73.970985,40.751774,4,Sunday
826,3AD3FD1E0FF005C669DC858D5D46707C,0AF59DEA2BFAC695794E36EEC11B7A15,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:49:00,1,780,3.44,-74.007889,40.740238,-73.982239,40.770309000000005,4,Sunday
827,C4E330442F8FA5BA2F38227E17E443E6,E9611A1B2A1333EF890949BB1A9A604F,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:48:00,1,300,1.3,-74.001572,40.730762,-73.991653,40.744293,4,Sunday
828,29111C0EE74A4E6827790CB28880FD76,CBB3E0D99C02B3998EE7A009857A375D,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,1,360,2.76,-73.978951,40.74493,-73.951859,40.773628,4,Sunday
829,7AC504272B66F74A37B68F231C47AA93,1C8E7D9D7D75A1FEFCFC36AA4E8D8F01,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:48:00,5,540,3.07,-73.99369,40.721115000000005,-73.966637,40.753105,4,Sunday
830,0C9C589C0AD57ECCB633CB90A33DC37A,B3A9DAA9ABB3B2520767D9EB539C2ABE,VTS,1,,2013-01-13 04:17:00,2013-01-13 04:46:00,1,1740,8.5,-73.987022,40.740520000000004,-73.856316,40.755337,4,Sunday
831,10EA3DEEC4CBFDF56C7B972337E052DB,14BE5C20837FDFFE18B356F1BCB04ACC,VTS,1,,2013-01-13 04:33:00,2013-01-13 05:02:00,2,1740,7.33,-73.99764300000001,40.763931,-73.909134,40.744724,4,Sunday
832,FF491A16EA2D414B738464A49A5CD700,8CFFA294C16B2DE5B70C7FCDC76A4A4F,VTS,1,,2013-01-13 04:47:00,2013-01-13 04:55:00,1,480,1.7,-73.921944,40.755421000000005,-73.944817,40.751545,4,Sunday
833,7B08E3F1470250DC951EC734C23B28A8,12D23AA844EC0EE6A26A8F58869C620B,VTS,1,,2013-01-13 04:47:00,2013-01-13 04:50:00,4,180,1.33,-73.973511,40.754677,-73.979973,40.739979,4,Sunday
834,ACBED2EC7C4E0B57925ECEF3C7B2CE5F,842D8A1D0E4BC537DA08D473A1C1A43A,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:27:00,2,240,0.74,-73.974754,40.787643,-73.982513,40.782562,10,Sunday
835,B65D62044679A291ED00F1F976C88754,9792DD1E9B30F8442EADFA93E9054C28,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:26:00,5,600,3.22,-73.967659,40.756893,-73.999825,40.730362,10,Sunday
836,54EC3864DD7CB3DAEB7FF9D200EA82D4,0C27D30FED772BFEEBA3100CA6EF8CC6,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:26:00,3,360,1.19,-73.95134,40.771862,-73.952698,40.783642,10,Sunday
837,AF654FCA5D10F5E1A223479B11D3967F,47EB5C6F23BFD50C426F1968B57367B7,VTS,1,,2013-01-13 04:46:00,2013-01-13 05:06:00,1,1200,10.0,-73.988159,40.76453,-73.87039200000001,40.773724,4,Sunday
838,94319FFA68D997EE9B85865E3D7E0FD9,894691639D84F72B5450CE0A1608CA8E,VTS,1,,2013-01-13 04:46:00,2013-01-13 04:55:00,2,540,1.75,-73.962929,40.680896999999995,-73.946106,40.673233,4,Sunday
839,2AE719E19E1BAAD6732D63DD4D8BA2F8,5C984428219A123FDBB812EFA7875C59,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:27:00,1,180,0.89,-73.9916,40.765182,-73.982567,40.773418,10,Sunday
840,3716EADE180B4801FED314DFB491B6E9,A8F32F4F64D9DF98FC587783DA725170,VTS,1,,2013-01-13 10:17:00,2013-01-13 10:24:00,1,420,1.85,-73.978889,40.783344,-73.978889,40.783344,10,Sunday
841,5A2E62DE70AEDE0D97B4A00677A15799,740319FBAE49CDF7D173B798E4030A8F,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:26:00,5,420,2.06,-73.979042,40.766865,-73.972565,40.790936,10,Sunday
842,59C232188382C25A5F0D4FC6FDD5999F,EDA671F4FE78E1F17A7D3BF231BED3EC,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:24:00,1,480,1.04,-73.97421999999999,40.756207,-73.985764,40.756794,10,Sunday
843,F0E4CE5FA0C0CDDED46328347DBF2771,E512C268C2D8533CC0D2E6B9BFCFCE63,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:27:00,5,300,0.97,-73.969475,40.768654,-73.981903,40.757874,10,Sunday
844,58CA4A1AC67524679ED6BD254A384EC8,0A84F20323B778A63767725DB168FF70,VTS,1,,2013-01-13 10:26:00,2013-01-13 10:27:00,1,60,0.55,-73.95405600000001,40.781521000000005,-73.956848,40.778233,10,Sunday
845,9635A74B6847F52862D773356C7C8E94,A7DE974644FEA2EDCE6F155F5E59D31A,VTS,1,,2013-01-13 10:18:00,2013-01-13 10:25:00,1,420,1.74,-73.953255,40.788609,-73.952667,40.771491999999995,10,Sunday
846,737CFA44A007302E11B286647F09C762,F84D898591C397E347C52953DA88BA61,VTS,1,,2013-01-13 10:16:00,2013-01-13 10:28:00,1,720,2.23,-73.988708,40.777786,-73.96210500000001,40.77924,10,Sunday
847,EBA886681A1C3C18C80B7869B24D06F7,A3B94C722BA4F02CA3C2EAB92226187A,VTS,1,,2013-01-13 10:18:00,2013-01-13 10:30:00,1,720,2.33,-73.981163,40.781818,-73.979347,40.756691,10,Sunday
849,3DE84BF8B00EB789CAFD1BD6903A52F4,BAAD1B9B8CF5E2CAA9C8EDFCF689BC98,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:34:00,1,900,4.93,-73.98485600000001,40.728328999999995,-73.977226,40.784706,10,Sunday
850,88623E136E8BFBF38DDDC2A532BA50E3,673791FFA0915935B8F815E4EBABF6E9,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:29:00,2,420,1.56,-73.953384,40.791191,-73.963425,40.782112,10,Sunday
851,840CE7F507E6300CA06A046D3DF38726,F07636BE422514B1C546520D00C68A07,VTS,1,,2013-01-13 10:14:00,2013-01-13 10:28:00,6,840,3.42,-73.982185,40.756432000000004,-73.96030400000001,40.778934,10,Sunday
852,10DFF01578ADF9782A22DD5200E21EC7,868996BC9B712CC9908811E22BC5E178,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:30:00,1,480,3.12,-74.003883,40.72575,-73.975204,40.75695,10,Sunday
853,890C5F983D3A467C2AF4AF51F4BABBC6,6F2FA4ED36FAC6911404DC0A1EA4EA03,VTS,1,,2013-01-13 10:19:00,2013-01-13 10:34:00,1,900,3.14,-73.994804,40.753315,-73.995628,40.716873,10,Sunday
854,90666ADD2A1A29EF574FE51A6D903097,3B8C449B8098315DBC5CBF69D241890D,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:30:00,6,480,1.6,-73.973,40.743271,-73.985252,40.756004,10,Sunday
855,97A630B4A7A6E34E3C6BE42EF84F676E,C1D15F8D9896367363DD41756244FD6E,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:29:00,1,300,1.17,-73.999115,40.761444,-73.984749,40.765079,10,Sunday
856,0B894AA5971D456392009FEEADC83C75,2DE50461239A8D4CBF60BF4572BE83BD,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:35:00,1,660,3.18,-73.978287,40.745197,-73.947929,40.779682,10,Sunday
857,F7A93AB6BC65E0D820D78130FDBB4637,55BAE7C268AC49DB85BC89BDC34264F9,VTS,1,,2013-01-13 10:30:00,2013-01-13 10:33:00,2,180,0.84,-73.999619,40.722286,-74.00230400000001,40.7295,10,Sunday
858,DCDD025C953CA1BAAA7044C69BCE2D3D,3C1BBDEA84C6BF2B166483B676D362C1,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:32:00,1,720,5.3,-74.015579,40.7104,-73.98616,40.740142999999996,10,Sunday
860,6F677A97E18970FC39C8C51A2E229BAE,D17E7063A7B2F7F3C7E43DB8497DD03A,VTS,1,,2013-01-13 10:17:00,2013-01-13 10:33:00,1,960,9.75,-73.974976,40.759215999999995,-73.871864,40.774426,10,Sunday
861,D22FDB926D6B574416DFDC9D645020AE,530011F0D6FEDCE0AB4950F3ADEE4208,VTS,1,,2013-01-13 11:15:00,2013-01-13 11:20:00,3,300,1.13,-73.974274,40.762378999999996,-73.98783900000001,40.75523,11,Sunday
862,2627FB9C3C1C9EC33529172A1E0C7662,10E5D60FF9B827F1164C53F98A19B78A,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:10:00,2,360,1.21,-73.947929,40.774769,-73.960228,40.76458,11,Sunday
863,FD24C4576969EC3950EC1ABCE40613C0,24DE235B73EB22F9E3205D606135E855,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:12:00,1,480,2.11,-73.981163,40.769161,-74.002022,40.755917,11,Sunday
864,13819BD4C711C0DFB63802E153F28036,D382D7F6FD81C545B846C2059BE6892C,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:14:00,2,240,1.04,-73.97015400000001,40.796516,-73.963707,40.808182,11,Sunday
865,7B73CE2F5ABB6582467A7CE90599DFD3,26E63FFFC24EBE41DF5ADF556854ECB9,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:12:00,1,660,2.1,-74.000847,40.757927,-73.989899,40.739128,11,Sunday
866,543340C535A57F9C695443B8CF6DE602,A27C7D381DC38B2FC86F653F26B4C2B8,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:16:00,1,1080,9.47,-73.961632,40.776596000000005,-73.863411,40.767390999999996,10,Sunday
867,2C109C7A90FE6F794317484C621B7692,F0CCDB90F4006CBDD638807A3397F5F7,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:13:00,6,240,0.93,-73.977188,40.774471000000005,-73.973114,40.784309,11,Sunday
868,863E4EFDD34E04695CFC663F483D81B6,95FA10BB00ECCEC17469C21F7E79BD0B,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:13:00,1,180,1.12,-73.966515,40.804287,-73.957535,40.816212,11,Sunday
869,BB3B2E013357CC86B8CC73DA5CDB98CA,7C5FEBD026ADAD17A4CA52D3D5F45FED,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:15:00,2,1020,8.48,-73.958412,40.721409,-73.98820500000001,40.662929999999996,10,Sunday
870,C9B509CFF20466168DD972EE73A06037,E404488D445B78A13126DE231123C9B0,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:16:00,1,240,0.93,-73.969643,40.753353000000004,-73.962097,40.759772999999996,11,Sunday
871,2CCB6C8BC529CF38EB7AAAA3C8B3A427,9E95FBECDD2D749CE61114AE889C672D,VTS,1,,2013-01-13 11:07:00,2013-01-13 11:11:00,6,240,1.12,-73.978134,40.745846,-73.967575,40.756015999999995,11,Sunday
872,B2AC2DEAE8CFA3F817589DC1E1BF1AE7,D62E53C20464A3D0095D554851A1EAEE,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:14:00,1,300,1.44,-73.98555,40.769535,-73.974747,40.783367,11,Sunday
873,568CCEA889B9D88E0BB38C6C3F8C3682,CD47323C38ECDB4B75CB9A6A54DA9370,VTS,1,,2013-01-13 11:10:00,2013-01-13 11:15:00,1,300,1.17,-73.954468,40.769886,-73.958939,40.759766,11,Sunday
874,B5B3277A071E6FABA59080A3B4F9E675,E07A9B039B14B87F86FB7B931CFA4716,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:15:00,1,180,0.67,-74.001213,40.731792,-73.993187,40.73254,11,Sunday
875,0038EF45118925A510975FD0CCD67192,4B080623EC9AFBE72D1FEF6C40D019E8,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:15:00,5,180,0.67,-73.984779,40.779308,-73.980698,40.785103,11,Sunday
876,E0B21E86A6C5CC857DCB178A4DC74553,AD4188C1778D15374AF9255D14B86605,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:15:00,5,420,2.41,-73.968239,40.754349,-73.988754,40.7272,11,Sunday
877,9BA768CD781D51321780243ADDFFC969,D0DC8AB7CA24D69AF828A632E1C44478,VTS,1,,2013-01-13 10:50:00,2013-01-13 10:53:00,1,180,0.57,-73.967072,40.763855,-73.96721600000001,40.763725,10,Sunday
878,D83BF451B46974F22850BA3DBBA7729E,70211D5E293D6F009DC28965639A2EC2,VTS,1,,2013-01-13 10:51:00,2013-01-13 10:54:00,2,180,0.62,-73.975121,40.790325,-73.980919,40.782387,10,Sunday
879,D6981DB303359568589744CDAF39237C,439655CA1C7772B0415832CABFFB78BD,VTS,1,,2013-01-13 10:43:00,2013-01-13 10:50:00,1,420,1.87,-73.982208,40.768375,-73.976913,40.752243,10,Sunday
880,3C2A4F6749071838209309A7A8E1898F,F6ACA012070B7779106DE2B0C4EDE3FC,VTS,1,,2013-01-13 10:23:00,2013-01-13 10:28:00,1,300,1.08,-73.985062,40.760113,-73.99739100000001,40.762271999999996,10,Sunday
881,ACBAEA795DCAA0E74A6325D500F6F4B8,59E99513D895BE0B6B6C249AC78FB781,VTS,1,,2013-01-13 10:20:00,2013-01-13 10:30:00,1,600,3.54,-73.965691,40.771938,-74.001366,40.735996,10,Sunday
882,1915F718986F9155C76EC37E22834E9F,54F937F04AC1C9C04CB2F6C4017245B4,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:31:00,2,420,1.79,-73.96666,40.804333,-73.980354,40.783485,10,Sunday
